title	predicted	actual	>0.2
File:Adrenaline romance.jpg	0.5149487120763689	0.0	True
Tree rearrangement	0.2874511181333541	0.0	True
RapidMiner	0.37669719143374747	0.0	True
Qlucore	0.18541426359093283	0.0	True
DNA Data Bank of Japan	0.16182517115985565	0.0	True
DNADynamo	0.2262434494538821	0.0	True
BioCyc database collection	0.16292731324514295	0.0	True
List of systems biology visualization software	0.22169755254273124	0.0	True
AMAP	0.27817816338575213	0.0	True
Minimum information about a simulation experiment	0.41331166347588105	0.0	True
Ecoinformatics	0.25351161166243485	0.0	True
Formal ontology	0.15473354422120245	0.0	True
Category:Philosophers of science	0.4989653067760903	0.0	True
Neuroscience Information Framework	0.5901603488890235	0.0	True
Open Tree of Life	0.23705430985642537	0.0	True
Janet Kelso	0.16956363057890664	0.0	True
Human subspecies	0.15868627476186142	0.0	True
File:LeoStrauss.jpg	0.44470114327420895	0.0	True
InRule Technology	0.4506665753038016	0.0	True
Luciad	0.3030622343394595	0.0	True
File:Pacific Missionary Aviation logo.jpg	0.3903753765611412	0.0	True
Flow Cytometry Standard	0.2963682643814534	0.0	True
Pacific Biodiversity Information Forum	0.1679233292635876	0.0	True
Category:Environmental conferences	0.7442223672495732	0.0	True
Challenge point framework	0.19384469875163823	0.0	True
Category:Theories of language	0.3755451726288779	0.0	True
Sarnoff Fellowship	0.16876884237260611	0.0	True
Category:Philosophy of mind images	0.17704001894170654	0.0	True
BioRuby	0.18927324620476418	0.0	True
Neural computation	0.22976618663494572	0.0	True
Joel Dudley	0.2608943642155709	0.0	True
2018 Atlanta cyberattack	0.18376049445773282	0.0	True
Category:Anatomical simulation	0.3447892783225066	0.0	True
ANGIS	0.26986549853650244	0.0	True
European Summer School in Logic, Language and Information	0.2414079356883318	0.0	True
Large scale brain networks	0.1781244301769184	0.0	True
Barwise Prize	0.18170129665204868	0.0	True
File:Hit the gas.JPG	0.4618054366069603	0.0	True
Floral Genome Project	0.15391249931223805	0.0	True
Anne Cooke	0.15296772129029684	0.0	True
COPASI	0.2337367949515199	0.0	True
GenoCAD	0.20330025887179026	0.0	True
Educational neuroscience	0.19651311442206879	0.0	True
Virtual microscopy	0.16533084500541426	0.0	True
Memory-prediction framework	0.23518039991729223	0.0	True
DNA digital data storage	0.19040524294191563	0.0	True
Category:Fisheries science	0.4989653067760903	0.0	True
Template:EMBL genus	0.38716936058010615	0.0	True
SAGE KE	0.1633147272579134	0.0	True
GeneTalk	0.3235951494826012	0.0	True
Phrap	0.1943852303110263	0.0	True
KUPS (database)	0.15916268651039936	0.0	True
Category:Environmental humanities	0.17047401212574953	0.0	True
Maximum parsimony (phylogenetics)	0.16237785246526804	0.0	True
List of systems biology conferences	0.26457680953630086	0.0	True
Multiomics	0.15438862562036712	0.0	True
Digital organism	0.38684489686780266	0.0	True
DIALIGN-T	0.18266408555976954	0.0	True
Category:Free biomedical software	0.18411694199417056	0.0	True
Template:Complex enzymatic reaction	0.1986325584242716	0.0	True
Systems Biology Ontology	0.16448035576195355	0.0	True
Connect (biotechnology organization)	0.19932276595468795	0.0	True
Tree of Life Web Project	0.22324195222967083	0.0	True
Programming ethics	0.54752027095609	0.0	True
Biodiversity informatics	0.16887200274664546	0.0	True
GenMAPP	0.287187147982636	0.0	True
NEST (software)	0.5392830983848517	0.0	True
Category:Operating signals	0.18361736358341557	0.0	True
ISCB Fellow	0.19738284436057357	0.0	True
Gerd Gigerenzer	0.15489220165041007	0.0	True
Bioconductor	0.32162200061620877	0.0	True
Secure Flight	0.26214755203924806	0.0	True
International Society for Computational Biology	0.346296580326533	0.0	True
Systems neuroscience	0.15458272120726535	0.0	True
File:Captain-Jack-Sparrow.jpg	0.5330042855868181	0.0	True
Biobank ethics	0.2020531934140846	0.0	True
Igor Jurisica	0.29682930597178814	0.0	True
Task appropriate processing	0.1520199943029575	0.0	True
Anduril (workflow engine)	0.3961336412815025	0.0	True
HitPredict	0.15380597224332135	0.0	True
Category:Philosophical problems	0.25756062853953665	0.0	True
Template:NRDB family	0.19345869634003954	0.0	True
Barbara J. Grosz	0.6799132172143121	0.0	True
Category:Free biology software	0.1558546087925833	0.0	True
BioPerl	0.3683453812218236	0.0	True
Toward a Science of Consciousness	0.1635500890161933	0.0	True
MochiView	0.2655326137164766	0.0	True
GenGIS	0.2965360951606933	0.0	True
BioUML	0.4882779205938554	0.0	True
Evolutionary grade	0.162639070711553	0.0	True
Lin Chao	0.15259445586622156	0.0	True
Category:Medical research	0.4141137138796266	0.0	True
BioPharm (US company)	0.2663697943094274	0.0	True
Category:Evolution of language	0.3755451726288779	0.0	True
Berkeley SETI Research Center	0.19580526024888173	0.0	True
Shelter 2	0.1543083982146681	0.0	True
Newick format	0.19276262417973622	0.0	True
Biositemap	0.5125765391482253	0.0	True
List of neuroscience databases	0.23993587644041675	0.0	True
DIALIGN-TX	0.15543775979491303	0.0	True
Maximum clade credibility tree	0.20189216482230074	0.0	True
Virtual synchrony	0.38893601195257327	0.0	True
GeneRec	0.17550156201670092	0.0	True
Category:Alien language	0.3755451726288779	0.0	True
PathVisio	0.31240809907580436	0.0	True
American Institute of Biological Sciences	0.171700861374471	0.0	True
Eric Horvitz	0.8835129058273734	0.0	True
Pathema	0.24382390253853148	0.0	True
Separation of concerns	0.42236487862385147	0.0	True
List of protein-ligand docking software	0.17081197025491632	0.0	True
Inez Fung	0.1718308276568926	0.0	True
International Conference on Systems Biology	0.2907136538269736	0.0	True
CNIB Chanchlani Global Vision Research Award	0.20133461566700062	0.0	True
Neurosecurity	0.21153592056178305	0.0	True
Kihara Memorial Foundation Academic Award	0.18658151483693652	0.0	True
Kavli Prize	0.18192595290436342	0.0	True
COSBI	0.31764783726649504	0.0	True
Semantic memory	0.21266798041938467	0.0	True
1-2-AX working memory task	0.17672486423608558	0.0	True
Template:GRIN genus	0.18464679134948514	0.0	True
Neighbor joining	0.21078706606589562	0.0	True
Postcognitivism	0.17886512000339794	0.0	True
File:BernardWilliams.jpg	0.2781001943997867	0.0	True
MAFFT	0.20510588338983232	0.0	True
Lenapenem	0.19098956877291354	0.0	True
Genomespace	0.3911782911305381	0.0	True
Apache cTAKES	0.3212911592141877	0.0	True
Drools	0.3359174753957827	0.0	True
Robert J. and Claire Pasarow Foundation Medical Research Award	0.15935756123022443	0.0	True
PHYLIP	0.4139023015242643	0.0	True
Contact Conference	0.18979807636336193	0.0	True
Sensitive security information	0.29077912800040034	0.0	True
SBML	0.20524922063442025	0.0	True
GENESIS (software)	0.3765499709657046	0.0	True
Janet Iwasa	0.1871008928570263	0.0	True
Template:Marine Algae of California	0.15842715181263842	0.0	True
Split (phylogenetics)	0.15046119159664836	0.0	True
Baddeley's model of working memory	0.15554338182847247	0.0	True
Category:Biosimulation software	0.9323583938996715	0.0	True
BioFabric	0.18597801290911586	0.0	True
Valuation-based system	0.21087206710019937	0.0	True
Template:PDB2	0.15003878375477855	0.0	True
Machine ethics	0.44969534323702093	0.0	True
Category:Protein methods	0.2451348308877211	0.0	True
ISCB Innovator Award	0.1936320732494405	0.0	True
Template:Monticello apples	0.22421963704515452	0.0	True
Holonomic brain theory	0.22900996593460002	0.0	True
Clone manager	0.15994241501241227	0.0	True
Association for Logic, Language and Information	0.32227121016524973	0.0	True
BioBIKE	0.5738404133748382	0.0	True
International Society for Biocuration	0.2243953675027693	0.0	True
Cellomics	0.43562316643877586	0.0	True
Larry Sandler Memorial Award	0.21862348961031142	0.0	True
NCI-Nature Pathway Interaction Database	0.15961897544094067	0.0	True
Natural language	0.23739361344846713	0.0	True
Gruber Prize in Genetics	0.2081028592953835	0.0	True
BioLinux	0.48717414396905945	0.0	True
BioModels	0.25555350242928254	0.0	True
Category:Philosophers of social science	0.1648541282537439	0.0	True
Gujarat Environment Management Institute	0.15294910924517396	0.0	True
Neuronal tracing	0.2968682136353086	0.0	True
Bellerophon program	0.19738009951486415	0.0	True
PAUP*	0.3490298790381611	0.0	True
Public Population Project in Genomics	0.18421859547799666	0.0	True
Category:Brevity codes	0.2593623972808877	0.0	True
Systems and Synthetic Biology	0.19881457990654627	0.0	True
Digital pathology	0.21684950686774682	0.0	True
PLINK (genetic tool-set)	0.1552408981689056	0.0	True
Memory augmentation	0.24884845957947263	0.0	True
Clinical and Translational Science Award	0.2893064563545991	0.0	True
Psychological effects of Internet use	0.15219295223090062	0.0	True
ELDIS	0.2514400035677088	0.0	True
PRI disease resistant apple breeding program	0.21061788169470397	0.0	True
Soaplab	0.3914055653364182	0.0	True
NeuroLex	0.32385608766183677	0.0	True
List of phylogenetics software	0.16669474243575552	0.0	True
Over-the-horizon Airborne Sensor Information System	0.18264005959092533	0.0	True
DictyBase	0.23194289975517235	0.0	True
Distributed cognition	0.2731107449949736	0.0	True
Category:Unsolved problems in neuroscience	0.18203114608472112	0.0	True
Neuroheuristics	0.16591778940248947	0.0	True
Template:Biology of Seaweeds	0.18663089594766175	0.0	True
Neuroethics Research Unit	0.17910669432030513	0.0	True
Geovisualization	0.4216523333000655	0.0	True
Equality-generating dependency	0.179188937778582	0.0	True
Category:Biology software	0.9323583938996715	0.0	True
MUSCLE (alignment software)	0.19961255558340832	0.0	True
File:Xi Kang.JPG	0.49951498341649414	0.0	True
Federation of European Nutrition Societies	0.18770494991957	0.0	True
List of awards in bioinformatics and computational biology	0.2241292115591651	0.0	True
Animal science	0.17551342667481293	0.0	True
Category:Environmental technology	0.32032014032998385	0.0	True
BioWeb	0.17260214022160947	0.0	True
Don't-care term	0.16403496156764424	0.0	True
Embodied cognition	0.1586756252654509	0.0	True
Category:Gliding associations	0.21881711219528507	0.0	True
.NET Bio	0.3924042890322108	0.0	True
BLAST	0.19545839940321433	0.0	True
Bioinformatics workflow management system	0.2103678637885029	0.0	True
File:Rav Joseph Soloveitchik.gif	0.2794195600460326	0.0	True
Category:Secrecy	0.16155932305015258	0.0	True
JAligner	0.21423782135898697	0.0	True
Visual short-term memory	0.16278201236128537	0.0	True
Dendroscope	0.34554964040675634	0.0	True
Template:Apples	0.1904543392768758	0.0	True
File:LoyalRue.jpg	0.3383131109441651	0.0	True
Rafael Capurro	0.15513199710975367	0.0	True
File:Aura and Buttercup splashing.jpg	0.17034400229199717	0.0	True
Template:Biology of Desmids	0.18663089594766175	0.0	True
Moravec's paradox	0.33714711794109564	0.0	True
Category:Computational phylogenetics	0.16568604568296735	0.0	True
Scaffolding (bioinformatics)	0.15038194291133183	0.0	True
GENSCAN	0.22797299004643937	0.0	True
Atkinson–Shiffrin memory model	0.18957341223716923	0.0	True
Category:Cognition	0.19868158634236718	0.0	True
Apache Taverna	0.4596672918824527	0.0	True
Comparison of DNA sequencing services	0.1693577570905001	0.0	True
Category:Bioimaging software	0.9323583938996715	0.0	True
GenePattern	0.3315819888284058	0.0	True
Hubert Dreyfus	0.17128953118978868	0.0	True
File:Maurice Cranston.jpg	0.39788270256806885	0.0	True
Handel (bioinformatics software package)	0.22016833028395652	0.0	True
Flow cytometry bioinformatics	0.24940006109422738	0.0	True
Category:Computational biology	0.32226289131074215	0.0	True
BLAT (bioinformatics)	0.23189032108080973	0.0	True
Ezekiel Adebiyi	0.3520537658505411	0.0	True
Cytoscape	0.3012148883072521	0.0	True
Ocean Biogeographic Information System	0.15384844123808356	0.0	True
Echinobase	0.1596140074807456	0.0	True
Scientific community metaphor	0.23454805720008667	0.0	True
Myca	0.18025539810263097	0.0	True
Jim T. Enright	0.15670952990428538	0.0	True
Margaret Masterman	0.21019464308306285	0.0	True
Verbal memory	0.15575801223429833	0.0	True
Frame problem	0.16081893995424182	0.0	True
Category:Biomedical software	0.9323583938996715	0.0	True
Galaxy (computational biology)	0.3225528893960532	0.0	True
PICRUSt	0.1521043532406425	0.0	True
Split networks	0.1622323915467009	0.0	True
Binding neuron	0.1884505736123316	0.0	True
Category:Religion and science	0.4989653067760903	0.0	True
BioMart	0.6246691123010477	0.0	True
HYPHY (software)	0.37603151480833835	0.0	True
Next Generation Network Enabled Weather	0.19592704487068532	0.0	True
OptiRTC	0.18567852410593283	0.0	True
Category:Philosophy of science events	0.16975658492519277	0.0	True
MODELLER	0.15988748324560803	0.0	True
Clustal	0.2955269854650051	0.0	True
Comparative cognition	0.19588244466921184	0.0	True
Category:Aircraft collision avoidance systems	0.15957629413368327	0.0	True
Sepp Hochreiter	0.2201772114086538	0.0	True
List of open-source bioinformatics software	0.758366862632111	0.0	True
Isoxaben	0.15082775728477538	0.0	True
Philosophy of information	0.2142755008782917	0.0	True
ARINC 717	0.15684966799974132	0.0	True
Syntax (logic)	0.19720006406537394	0.0	True
Beatrice de Gelder	0.18075910455946753	0.0	True
Bias–variance tradeoff	0.18544937095472025	0.0	True
Kate R. Rosenbloom	0.2211599863870096	0.0	True
Geworkbench	0.34677013141464474	0.0	True
ArrayTrack	0.2547459134684617	0.0	True
Category:History of science	0.4989653067760903	0.0	True
FlyBase	0.18437337593355774	0.0	True
Security identification display area	0.1768064299315655	0.0	True
Swartz Prize	0.1746955582465212	0.0	True
PhyloXML	0.2511475703009082	0.0	True
CloudBioLinux	0.34840231420278517	0.0	True
FSTAT (software)	0.3159115390907997	0.0	True
Category:Free biovisualization software	0.20174379105509685	0.0	True
Gruber Prize in Neuroscience	0.20820359694983287	0.0	True
Connectomics	0.1614239984124922	0.0	True
Overton Prize	0.16326129863493805	0.0	True
Template:HMDB	0.3828859365609505	0.0	True
NeXtProt	0.175096805831651	0.0	True
BioJava	0.19579073009598902	0.0	True
Arlequin	0.3430557021580914	0.0	True
Brenda Andrews	0.17172161589540932	0.0	True
ASTERIX (ATC standard)	0.2065833843096334	0.0	True
International Society for Computational Biology Student Council	0.18156208644732327	0.0	True
COMBINE	0.1978788143967093	0.0	True
Applicative universal grammar	0.3253178194165115	0.0	True
AMPHORA	0.248803928654689	0.0	True
Biopython	0.3380824953284116	0.0	True
Philosophical Gourmet Report	0.15843183114683604	0.0	True
Morphobank	0.3851313520449346	0.0	True
European AIS Database	0.2900356401873441	0.0	True
Mega2, the Manipulation Environment for Genetic Analysis	0.21946974263361443	0.0	True
Kepler scientific workflow system	0.28903580354338243	0.0	True
Blockhead (thought experiment)	0.15111555631016707	0.0	True
Category:Computational anatomy	0.2429589715786773	0.0	True
Ramification problem	0.18667545513394934	0.0	True
MacVector	0.1682845678383264	0.0	True
Artificial philosophy	0.31896424692616193	0.0	True
Body Labs	0.3058711105068235	0.0	True
Category:Free biosimulation software	0.20174379105509685	0.0	True
ETBLAST	0.20678505642438608	0.0	True
Chinese room	0.15663392478882912	0.0	True
Template:Bioinformatics	0.3002559154510487	0.0	True
Category:Air intelligence	0.6466778426362587	0.0	True
Storage (memory)	0.24205180478335758	0.0	True
Category:Aeronautical databases	0.38716936058010615	0.0	True
JUICE (software)	0.19393559379526226	0.0	True
Template:Algae an Introduction	0.3212014857885099	0.0	True
Cognitive description	0.18936497753304632	0.0	True
Rosalind (education platform)	0.20553383283595023	0.0	True
Big data ethics	0.4090733058084666	0.0	True
Synthetic mycoides	0.15278156666572418	0.0	True
Daphna Joel	0.1718037442299565	0.0	True
File:Primate Conservation cover.jpg	0.5288604060781897	0.0	True
Template:Jepson eFlora	0.24630125567834746	0.0	True
Moral Machine	0.4169560295856536	0.0	True
UBiome	0.25386028218186846	0.0	True
Functional theories of grammar	0.1695810190803408	0.0	True
Neurorobotics	0.23396786057265379	0.0	True
High-performance Integrated Virtual Environment	0.38416132497625544	0.0	True
Code-talker paradox	0.16022504702695878	0.0	True
Nexus file	0.19689402497136826	0.0	True
Taxonomic database	0.25507797056430065	0.0	True
Category:Analogy	0.2320883572297671	0.0	True
Enactive interfaces	0.15353146913959187	0.0	True
Category:Biovisualization software	0.9323583938996715	0.0	True
Simband	0.16257033910555707	0.0	True
Computational neuroscience	0.30214541277002227	0.0	True
Patrocladogram	0.22149953313879558	0.0	True
Template:NRDB genus	0.38716936058010615	0.0	True
Template:GO code links	0.2594157577006293	0.0	True
Metascience (research)	0.1838264148689958	0.0	True
Autonomous robot	0.18179058372781776	0.0	True
Category:Biochemistry methods	0.2451348308877211	0.0	True
NeXML format	0.24783135188150676	0.0	True
FlyExpress	0.2416714456084601	0.0	True
BioPHP	0.33877840384158725	0.0	True
Generic Model Organism Database	0.32052086886575293	0.0	True
Database of Molecular Motions	0.17349907684835106	0.0	True
Neurobiological origins of language	0.15822089246062412	0.0	True
MEGAN	0.2886757267174542	0.0	True
Sheila Blumstein	0.15174509714199227	0.0	True
Neuroergonomics	0.21081080044967068	0.0	True
BioCompute Object	0.18265539768596475	0.0	True
File:Francisco vitoria.jpg	0.46940452899681656	0.0	True
Template:Asian Pacific Phycology	0.16382100402113262	0.0	True
Mesquite (software)	0.43792288655492395	0.0	True
Cynthia Dwork	0.38942974333810826	0.0	True
International Association for Lichenology	0.16645483026463914	0.0	True
Alignment-free sequence analysis	0.20560983544599876	0.0	True
Tuple-generating dependency	0.1673966312303494	0.0	True
Sequerome	0.22395590032792773	0.0	True
Jean Nicod Prize	0.17089358310649597	0.0	True
List of alignment visualization software	0.466641829671327	0.0	True
Viroinformatics	0.1668173127643151	0.0	True
Biomatters	0.23395519237230789	0.0	True
Category:Sustainable development	0.24713044883098678	0.0	True
Debian-Med	0.17048968318502192	0.0	True
Autoconstructive evolution	0.23470124713167473	0.0	True
Pyrenocine	0.1721859622935672	0.0	True
FASTA	0.16527197700963372	0.0	True
Degree of truth	0.19981743309438502	0.0	True
Category:Bioinformatics software	0.24210544760272204	0.0	True
Category:Cardiovascular researchers by nationality	0.1696365201839558	0.0	True
File:Teilhard de Chardin(1).jpg	0.18758918396963586	0.0	True
Bachelor of Environmental Science	0.1720907653892064	0.0	True
Quantitative comparative linguistics	0.42257066658828063	0.0	True
Category:Flight simulation video games	0.1625777574039771	0.0	True
SERENDIP	0.1830889833956275	0.0	True
DELTA (taxonomy)	0.15057792898057729	0.0	True
Evolving digital ecological networks	0.15287434278287904	0.0	True
National Institutes of Health Director's Pioneer Award	0.21845863913551508	0.0	True
File:Javadtaba.jpg	0.579334114331497	0.0	True
MUMmer	0.2939266853675303	0.0	True
Bowtie (sequence analysis)	0.32655774546029404	0.0	True
Concurrent overlap	0.15409316148418326	0.0	True
C. K. Gunsalus	0.22672207840080164	0.0	True
BioSystems	0.1705526310027767	0.0	True
Planted motif search	0.33161521077995476	0.0	True
Yass (software)	0.2989611825210633	0.0	True
STRING	0.2547697184852316	0.0	True
List of sequence alignment software	0.2743946005259538	0.0	True
Erik Bongcam-Rudloff	0.34245907064543735	0.0	True
